,id,title,kind_id,production_year,phonetic_code,series_years,md5sum,id.1,movie_id,company_id,company_type_id,note,id.2,name,country_code,name_pcode_nf,name_pcode_sf,md5sum.1
47753,1393241,ktbs 3 news,2,1955,k3125,1955-????,23e11de767c2945119faedfdc0485952,2695846,1393241,12187,2,nan,12187,ktbs,[us],k312,k312,a3d5924aaa9fadb6a1814213b117c18f
47754,1401498,kxii news 12,2,1956,k252,1956-????,d592cf8bcf8cda0e66a9b07296ca4e31,304699,1401498,12188,1,(1956) (usa) (tv),12188,gray television,[us],g6341,g6341,e5e52e2327d40d3d1bad0324b38388d9
47755,1401498,kxii news 12,2,1956,k252,1956-????,d592cf8bcf8cda0e66a9b07296ca4e31,2696151,1401498,12188,2,nan,12188,gray television,[us],g6341,g6341,e5e52e2327d40d3d1bad0324b38388d9
47758,1848843,noveltoon,2,1943,n1435,1943-1967,622a6fb4b23f472b92e7b9ea692e3f58,415909,1848843,12386,1,(1990's-2007) (usa) (dvd),12386,digiview entertainment,[us],d2153,d2153,7ad225dfa9a71fbe3aac6842c74136bf
47760,3057628,watch mr. wizard,2,1951,w3256,1951-1972,ed2b7d1b552acbc4fc480b3ddda8e970,714682,3057628,12386,1,(2007) (usa) (dvd),12386,digiview entertainment,[us],d2153,d2153,7ad225dfa9a71fbe3aac6842c74136bf
47761,2225817,science fiction theatre,2,1955,s2521,1955-1957,2ea68ad710dfab0d11d3882c11e48273,490877,2225817,12427,1,(usa) (tv) (syndication),12427,ziv television programs,[us],z1341,z1341,4d1afa05ee3bf396d9202b16a4c59f07
47762,2232312,sea hunt,2,1958,s53,1958-1961,ea1d48e5c67ec727f89faa10adef107e,492852,2232312,12427,1,nan,12427,ziv television programs,[us],z1341,z1341,4d1afa05ee3bf396d9202b16a4c59f07
47763,3158502,your favorite story,2,1953,y6163,1953-????,391314018b1fa88011c90a7ebb2333e9,735143,3158502,12427,1,(1953) (usa) (tv) (original airing) (syndication),12427,ziv television programs,[us],z1341,z1341,4d1afa05ee3bf396d9202b16a4c59f07
47764,255810,bat masterson,2,1958,b3523,1958-1961,2f1caa6986f996c4a24a1575078860d8,2127942,255810,12427,2,nan,12427,ziv television programs,[us],z1341,z1341,4d1afa05ee3bf396d9202b16a4c59f07
47814,330333,bold venture,2,1959,b4315,1959-????,aaba875ee48351b147fc3198ad2a4833,2166889,330333,12427,2,nan,12427,ziv television programs,[us],z1341,z1341,4d1afa05ee3bf396d9202b16a4c59f07
47857,338143,boston blackie,2,1951,b2351,1951-1953,8ae701db147838f7b5441314571d0ed7,2171576,338143,12427,2,nan,12427,ziv television programs,[us],z1341,z1341,4d1afa05ee3bf396d9202b16a4c59f07
47917,666882,dial 999,2,1958,d4,1958-????,aef1635bf538c2ec380b6a7256f89298,2348818,666882,12427,2,nan,12427,ziv television programs,[us],z1341,z1341,4d1afa05ee3bf396d9202b16a4c59f07
47956,729979,dr. christian,2,1956,d6262,1956-????,bc9052790c5c1e373c5b527aa92319a9,2374260,729979,12427,2,nan,12427,ziv television programs,[us],z1341,z1341,4d1afa05ee3bf396d9202b16a4c59f07
48000,1101832,harbor command,2,1957,h6162,1957-????,7986dbcdf2ccca1b003167a1a5a5f6b2,2562712,1101832,12427,2,nan,12427,ziv television programs,[us],z1341,z1341,4d1afa05ee3bf396d9202b16a4c59f07
48040,1101886,harbormaster,2,1957,h6165,1957-1958,2011d5cf5607743a7787082ff59dfdbc,2562754,1101886,12427,2,nan,12427,ziv television programs,[us],z1341,z1341,4d1afa05ee3bf396d9202b16a4c59f07
48067,1140018,highway patrol,2,1955,h2136,1955-1959,807bb54de64f27267eaa34f9d491e95a,2581949,1140018,12427,2,nan,12427,ziv television programs,[us],z1341,z1341,4d1afa05ee3bf396d9202b16a4c59f07
48223,1173099,home run derby,2,1959,h5653,1959-1961,e1b629324cc0492ea25a40afae87f7af,2595454,1173099,12427,2,nan,12427,ziv television programs,[us],z1341,z1341,4d1afa05ee3bf396d9202b16a4c59f07
48224,1217189,i led 3 lives,2,1953,l3412,1953-1956,1e9baf7d42e406bb1624704a7bc076d0,2631299,1217189,12427,2,nan,12427,ziv television programs,[us],z1341,z1341,4d1afa05ee3bf396d9202b16a4c59f07
48340,1547540,lock up,2,1959,l21,1959-1961,704d92181178f0d3d574d1202d1793b1,2784837,1547540,12427,2,nan,12427,ziv television programs,[us],z1341,z1341,4d1afa05ee3bf396d9202b16a4c59f07
48357,1596275,mackenzie's raiders,2,1958,m2526,1958-1959,bf8820da4d71e193259ff420b259cdaf,2808502,1596275,12427,2,nan,12427,ziv television programs,[us],z1341,z1341,4d1afa05ee3bf396d9202b16a4c59f07
48397,1656808,meet corliss archer,2,1954,m3264,1954-????,0e58090eef4bacbcfd060244563f3d9f,2839473,1656808,12427,2,nan,12427,ziv television programs,[us],z1341,z1341,4d1afa05ee3bf396d9202b16a4c59f07
48433,1665187,men into space,2,1959,m5321,1959-1960,93c31fb3b879c61a784300b241b2198e,2841914,1665187,12427,2,nan,12427,ziv television programs,[us],z1341,z1341,4d1afa05ee3bf396d9202b16a4c59f07
48446,1665277,men of annapolis,2,1957,m5151,1957-????,d4e34df0d65ef458492c084c06479b48,2842273,1665277,12427,2,nan,12427,ziv television programs,[us],z1341,z1341,4d1afa05ee3bf396d9202b16a4c59f07
48484,1732530,mr. district attorney,2,1951,m6323,1951-1952,c89ca2a24498062632bdab8c6c5e9d02,2875209,1732530,12427,2,nan,12427,ziv television programs,[us],z1341,z1341,4d1afa05ee3bf396d9202b16a4c59f07
48485,1732531,mr. district attorney,2,1954,m6323,1954-1954,e44913294c9c262783f384c89b19f901,2875210,1732531,12427,2,nan,12427,ziv television programs,[us],z1341,z1341,4d1afa05ee3bf396d9202b16a4c59f07
48575,2232312,sea hunt,2,1958,s53,1958-1961,ea1d48e5c67ec727f89faa10adef107e,3115516,2232312,12427,2,nan,12427,ziv television programs,[us],z1341,z1341,4d1afa05ee3bf396d9202b16a4c59f07
48653,2468982,target,2,1958,t623,1958-????,ce1813ea1de359f70e6f99ca70141544,3223276,2468982,12427,2,nan,12427,ziv television programs,[us],z1341,z1341,4d1afa05ee3bf396d9202b16a4c59f07
48692,2572586,the cisco kid,2,1950,c23,1950-1956,349c0796bed696e70a54b4bf5d01edfb,3276073,2572586,12427,2,nan,12427,ziv television programs,[us],z1341,z1341,4d1afa05ee3bf396d9202b16a4c59f07
48848,2604614,the eddie cantor comedy theater,2,1955,e3253,1955-????,0018c436c50fa4bf419d1ab32123ecb2,3307480,2604614,12427,2,nan,12427,ziv television programs,[us],z1341,z1341,4d1afa05ee3bf396d9202b16a4c59f07
48869,2684260,the man called x,2,1956,m5243,1956-????,320ea1f2ab83424cf129a815f50b3d62,3353949,2684260,12427,2,nan,12427,ziv television programs,[us],z1341,z1341,4d1afa05ee3bf396d9202b16a4c59f07
48909,2684117,the man and the challenge,2,1959,m5324,1959-1960,fb6b97bf85d6fc7ce4e524efc3b32db1,3354287,2684117,12427,2,nan,12427,ziv television programs,[us],z1341,z1341,4d1afa05ee3bf396d9202b16a4c59f07
48925,2708002,the new adventures of martin kane,2,1957,n3153,1957-????,21c16beaf2df6f6929e221cfe073cbcf,3374067,2708002,12427,2,nan,12427,ziv television programs,[us],z1341,z1341,4d1afa05ee3bf396d9202b16a4c59f07
48965,2762451,the rough riders,2,1958,r2636,1958-1959,170c5fdc555376c550a73a9809fc3cb3,3426116,2762451,12427,2,nan,12427,ziv television programs,[us],z1341,z1341,4d1afa05ee3bf396d9202b16a4c59f07
49005,2807029,the unexpected,2,1952,u5212,1952-????,182d1fb6b991d857f454fe8cd743957b,3453036,2807029,12427,2,nan,12427,ziv television programs,[us],z1341,z1341,4d1afa05ee3bf396d9202b16a4c59f07
49045,2846460,this man dawson,2,1959,t2532,1959-????,19f9f00b420ae10399cffeca81066d02,3475964,2846460,12427,2,nan,12427,ziv television programs,[us],z1341,z1341,4d1afa05ee3bf396d9202b16a4c59f07
49057,2887904,tombstone territory,2,1957,t5123,1957-????,0deef08d44d4aa560d65b3acc8da1e7d,3492966,2887904,12427,2,nan,12427,ziv television programs,[us],z1341,z1341,4d1afa05ee3bf396d9202b16a4c59f07
49121,3061055,waterfront,2,1954,w3616,1954-1956,ba9187d68353f19dfafb652e204b55c1,3560197,3061055,12427,2,nan,12427,ziv television programs,[us],z1341,z1341,4d1afa05ee3bf396d9202b16a4c59f07
49161,3073454,west point,2,1956,w2315,1956-1957,d7a688ba4be2d8f560f31107a3495093,3567303,3073454,12427,2,nan,12427,ziv television programs,[us],z1341,z1341,4d1afa05ee3bf396d9202b16a4c59f07
49196,3126387,world of giants,2,1959,w6431,1959-????,36300665ad7966c6bd8b156b133bd761,3604720,3126387,12427,2,nan,12427,ziv television programs,[us],z1341,z1341,4d1afa05ee3bf396d9202b16a4c59f07
49198,3158502,your favorite story,2,1953,y6163,1953-????,391314018b1fa88011c90a7ebb2333e9,3614442,3158502,12427,2,nan,12427,ziv television programs,[us],z1341,z1341,4d1afa05ee3bf396d9202b16a4c59f07
49283,1462422,lassie,2,1954,l2,1954-1974,052bf4ba1d2ba67453a45b75b884e75b,327712,1462422,12863,1,"(2006) (usa) (tv) (episode ""the raffle"")",12863,guardian television network (gtn),[us],g6353,g6353,02a606fd842425a892987e05b689dd9b
49284,1462422,lassie,2,1954,l2,1954-1974,052bf4ba1d2ba67453a45b75b884e75b,327717,1462422,12864,1,(1995) (usa) (vhs),12864,starcuts,[us],s3623,s3623,86f7949cd323a4c6224f349e8dc675eb
49285,340302,bowling is fun,2,1952,b4521,1952-1953,9b8e411f101c4efcbad86bf40559d853,2172752,340302,12946,2,nan,12946,wxyz detroit,[us],w2363,w2363,d75f1342e80e71d7b14222ba786819f1
49286,1494798,leave it to beaver,2,1957,l1316,1957-1963,b82a3a8bfa7e2825d21247a5e014a7e4,334127,1494798,12951,1,(1994) (usa) (all media),12951,cst entertainment imaging,[us],c2353,c2353,99a88a2629f160af0f104602396a5bc2
49287,1989245,peter gunn,2,1958,p3625,1958-1961,961e5aff4c17c05da4d5042044780430,438036,1989245,12951,1,nan,12951,cst entertainment imaging,[us],c2353,c2353,99a88a2629f160af0f104602396a5bc2
49289,1515377,letter to loretta,2,1953,l3634,1953-1961,86af686028832380df1f5b7db1cbe652,337777,1515377,13063,1,(????) (usa) (dvd) (season 1),13063,echo records direct,[us],e2626,e2626,cef77230ec2d5f3c63f94297f813d6b5
49290,2527700,the amos 'n andy show,2,1951,a5253,1951-1953,03b5befe04f8c80c9e63843395ba5d9e,561118,2527700,13063,1,(????) (usa) (dvd),13063,echo records direct,[us],e2626,e2626,cef77230ec2d5f3c63f94297f813d6b5
49291,2750084,the real mccoys,2,1957,r452,1957-1963,8a99f78cc2f9a1ca8ee97e5fdba9840f,635201,2750084,13063,1,(????) (usa) (dvd) (season 1),13063,echo records direct,[us],e2626,e2626,cef77230ec2d5f3c63f94297f813d6b5
49292,2750084,the real mccoys,2,1957,r452,1957-1963,8a99f78cc2f9a1ca8ee97e5fdba9840f,635202,2750084,13063,1,(????) (usa) (dvd) (season 2),13063,echo records direct,[us],e2626,e2626,cef77230ec2d5f3c63f94297f813d6b5
49293,3052034,wanted: dead or alive,2,1958,w5364,1958-1961,4d87f1b4c311603db31857600187f6b0,713330,3052034,13063,1,(????) (usa) (dvd),13063,echo records direct,[us],e2626,e2626,cef77230ec2d5f3c63f94297f813d6b5
49294,3062338,wcco channel 4 news,2,1952,w2545,1952-????,9899957c0dcd2bb1f921100072bce7cb,710319,3062338,13119,1,(1952) (usa) (tv),13119,wcco television (cbs),[us],w2341,w2341,6fb5dcb8c070cf6a398b8d0f608c7604
49296,1889566,old time gospel hour,2,1956,o4352,1956-????,82e0e680ee2b853103beec2d2a40a34e,419764,1889566,13218,1,(1956) (usa) (tv),13218,liberty broadcasting network (lbn),[us],l1631,l1631,d2ac3112483016c2b420bf57aa5520ef
49297,1889566,old time gospel hour,2,1956,o4352,1956-????,82e0e680ee2b853103beec2d2a40a34e,2943581,1889566,13218,2,nan,13218,liberty broadcasting network (lbn),[us],l1631,l1631,d2ac3112483016c2b420bf57aa5520ef
49298,3495936,der rosenkavalier,3,1949,r2521,nan,e559d8e60e2ae56cac697fb47531003b,3885832,3495936,13225,2,nan,13225,"metropolitan opera, the",[us],m3614,m3614,c840c6f30433252870404588d706ed49
49299,1547210,local 10 news,2,1957,l2452,1957-????,aa9145b16552e791b73379056f077916,346016,1547210,13264,1,(2014) (usa) (tv),13264,bh media,[us],b53,b532,78398c06aadbd7a1f557c742be36b0cb
49300,1553165,longines chronoscope,2,1951,l5252,1951-1955,15bd316f882db73f584fae002763e54d,346784,1553165,13304,1,nan,13304,national archives and records administration (nara),[us],n3546,n3546,a9214b6502db45ff0ec3927e9b0ad9bf
49301,1592219,m squad,2,1957,m23,1957-1960,80f994f323d5be1b3b58a294953e8cde,353576,1592219,13429,1,(????) (usa) (dvd),13429,film noir films,[us],f4561,f4561,41d2102b1f04278f03b23f9748a8ab5c
49302,1610633,make room for daddy,2,1953,m2651,1953-1965,b0ce5c7631203cdee425b6cf0c8e7023,359691,1610633,13578,1,(1973-1997),13578,weiss global enterprises,[us],w2414,w2414,0d6c096d09a8e8a6d0dfcbcf58ec81eb
49309,3263752,alarm,3,1954,a465,nan,dc99ff58cc3cd82dbd123a483930710a,796392,3263752,13698,1,(2009) (usa) (dvd),13698,alpha home entertainment,[us],a4153,a4153,36db68e3d493ea86cbf20160dd03a0c5
49310,3263753,alarm,3,1956,a465,nan,9331bf6330d87648f4b32d7f234f648d,796393,3263753,13698,1,(2009) (usa) (dvd),13698,alpha home entertainment,[us],a4153,a4153,36db68e3d493ea86cbf20160dd03a0c5
49311,3306229,assignment: mexico,3,1956,a2535,nan,72cfdf12aed31fa3f929ef23ffc65d54,833678,3306229,13698,1,(2009) (usa) (dvd),13698,alpha home entertainment,[us],a4153,a4153,36db68e3d493ea86cbf20160dd03a0c5
49312,3333153,beach patrol,3,1959,b2136,nan,9cda8e0f0e6e8f4c7e10d311e6110801,857629,3333153,13698,1,(2009) (usa) (dvd),13698,alpha home entertainment,[us],a4153,a4153,36db68e3d493ea86cbf20160dd03a0c5
49313,3400875,captain fathom,3,1955,c1351,nan,72a3ffc9ca894dd1c2ad1ba083818728,921320,3400875,13698,1,(2007) (usa) (dvd),13698,alpha home entertainment,[us],a4153,a4153,36db68e3d493ea86cbf20160dd03a0c5
49314,3925981,mandrake the magician,3,1954,m5362,nan,f44ba0d448122b33f411c7551d9a0945,1391540,3925981,13698,1,(2009) (usa) (dvd),13698,alpha home entertainment,[us],a4153,a4153,36db68e3d493ea86cbf20160dd03a0c5
49315,4324250,the bogus green,3,1951,b265,nan,15e1efb4f9b9f40497f44e0dd063e997,1741858,4324250,13698,1,(2008) (usa) (dvd),13698,alpha home entertainment,[us],a4153,a4153,36db68e3d493ea86cbf20160dd03a0c5
49316,266116,beat the clock,2,1950,b3242,1950-1961,1042d8802bfdecdef4181356e6bef2b1,2132380,266116,13757,2,nan,13757,mark goodson-bill todman productions,[us],m6232,m6232,069c83df768e03336bff11d53512b4a5
49333,373484,by popular demand,2,1950,b1463,1950-????,b7d1fc4d18f4de8ec298d60bf4a9bccf,2191569,373484,13757,2,nan,13757,mark goodson-bill todman productions,[us],m6232,m6232,069c83df768e03336bff11d53512b4a5
49334,459665,choose up sides,2,1953,c2123,1953-1956,8b134d031dbb4e9e7c7df5d4e2c8bd92,2238953,459665,13757,2,nan,13757,mark goodson-bill todman productions,[us],m6232,m6232,069c83df768e03336bff11d53512b4a5
49335,511573,concentration,2,1958,c5253,1958-1979,7f05014f9eb701cf91980764c5a9f3e9,2264923,511573,13757,2,(1973-1979),13757,mark goodson-bill todman productions,[us],m6232,m6232,069c83df768e03336bff11d53512b4a5
49336,1051169,goodyear theatre,2,1957,g3636,1957-1960,f32656a421bce22bd4f6aa396f6ed8ae,2535838,1051169,13757,2,nan,13757,mark goodson-bill todman productions,[us],m6232,m6232,069c83df768e03336bff11d53512b4a5
49337,1221688,i've got a secret,2,1952,i1232,1952-1967,d688060f922b0f0fd8896e60624c97f5,2633809,1221688,13757,2,nan,13757,mark goodson-bill todman productions,[us],m6232,m6232,069c83df768e03336bff11d53512b4a5
49607,1277862,it's news to me,2,1951,i3252,1951-1954,23c68c3c112224bd004df988cf052b3a,2666011,1277862,13757,2,nan,13757,mark goodson-bill todman productions,[us],m6232,m6232,069c83df768e03336bff11d53512b4a5
49608,1295205,jefferson drum,2,1958,j1625,1958-1959,f183c0a47c5f982a2c5082c8874a86c5,2674071,1295205,13757,2,nan,13757,mark goodson-bill todman productions,[us],m6232,m6232,069c83df768e03336bff11d53512b4a5
49635,1322419,judge for yourself,2,1953,j3216,1953-1954,4a9b40146157a6e36594d7cffa078786,2687858,1322419,13757,2,nan,13757,mark goodson-bill todman productions,[us],m6232,m6232,069c83df768e03336bff11d53512b4a5
49636,1611048,make the connection,2,1955,m2325,1955-????,514d9064ca6d411639ccaa4ceee3fb0b,2815874,1611048,13757,2,nan,13757,mark goodson-bill todman productions,[us],m6232,m6232,069c83df768e03336bff11d53512b4a5
49637,1992793,philip marlowe,2,1959,p4156,1959-1960,3a46e8d7a2671f44eff2cfae28eb400b,2988305,1992793,13757,2,nan,13757,mark goodson-bill todman productions,[us],m6232,m6232,069c83df768e03336bff11d53512b4a5
49651,2006753,play your hunch,2,1958,p4652,1958-1963,95e657341f9ac50e79f074a8a1668e14,2994881,2006753,13757,2,nan,13757,mark goodson-bill todman productions,[us],m6232,m6232,069c83df768e03336bff11d53512b4a5
49652,2363967,split personality,2,1959,s1431,1959-1960,42dc1245f98970fb490e95f66f27a958,3168790,2363967,13757,2,nan,13757,mark goodson-bill todman productions,[us],m6232,m6232,069c83df768e03336bff11d53512b4a5
49653,2705399,the name's the same,2,1951,n5232,1951-1955,ff04303b43c0ae3ecab838dc0222a0a0,3372390,2705399,13757,2,nan,13757,mark goodson-bill todman productions,[us],m6232,m6232,069c83df768e03336bff11d53512b4a5
49670,2742448,the price is right,2,1956,p6262,1956-1965,0835cbbebd24f54986a61fe3d7a7dd74,3409598,2742448,13757,2,nan,13757,mark goodson-bill todman productions,[us],m6232,m6232,069c83df768e03336bff11d53512b4a5
49681,2752790,the rebel,2,1959,r14,1959-1961,1c089a58d036318673e315c446ded4d7,3415145,2752790,13757,2,nan,13757,mark goodson-bill todman productions,[us],m6232,m6232,069c83df768e03336bff11d53512b4a5
49694,2819500,the web,2,1950,w1,1950-1954,ba0575807737e1ab47931341c7255d7c,3462742,2819500,13757,2,nan,13757,mark goodson-bill todman productions,[us],m6232,m6232,069c83df768e03336bff11d53512b4a5
49857,2819674,the web,2,1957,w1,1957-????,5f30960ed67708a5cb67797021a6c5fd,3462905,2819674,13757,2,nan,13757,mark goodson-bill todman productions,[us],m6232,m6232,069c83df768e03336bff11d53512b4a5
49871,2874051,to tell the truth,2,1956,t3436,1956-1968,8d3c29414e27671ec0dfd38ffb62f100,3486848,2874051,13757,2,nan,13757,mark goodson-bill todman productions,[us],m6232,m6232,069c83df768e03336bff11d53512b4a5
50021,2941287,two for the money,2,1952,t1635,1952-1957,f198de71863b6c9ac68e5d50991783d2,3514094,2941287,13757,2,nan,13757,mark goodson-bill todman productions,[us],m6232,m6232,069c83df768e03336bff11d53512b4a5
50023,3078448,what's going on?,2,1954,w3252,1954-????,530d16e2c682d4e932558b2b8cd034f6,3569666,3078448,13757,2,nan,13757,mark goodson-bill todman productions,[us],m6232,m6232,069c83df768e03336bff11d53512b4a5
50024,3079048,what's my line?,2,1950,w3254,1950-1967,dcfe3a863d80313f52daf9f883d7f88f,3569888,3079048,13757,2,nan,13757,mark goodson-bill todman productions,[us],m6232,m6232,069c83df768e03336bff11d53512b4a5
50521,3106844,winner take all,2,1948,w5632,1948-1950,0c5bb5d561fa96ccf551493cf21b1bb5,3597640,3106844,13757,2,nan,13757,mark goodson-bill todman productions,[us],m6232,m6232,069c83df768e03336bff11d53512b4a5
50522,3106845,winner take all,2,1951,w5632,1951-????,95cc5e4a6333f65ecf07167d155331a2,3597641,3106845,13757,2,nan,13757,mark goodson-bill todman productions,[us],m6232,m6232,069c83df768e03336bff11d53512b4a5
50523,3106846,winner take all,2,1952,w5632,1952-????,af9967e7f97318a681e9d257a60d20cb,3597642,3106846,13757,2,nan,13757,mark goodson-bill todman productions,[us],m6232,m6232,069c83df768e03336bff11d53512b4a5
50524,1848843,noveltoon,2,1943,n1435,1943-1967,622a6fb4b23f472b92e7b9ea692e3f58,415908,1848843,13865,1,(1980's-1995) (usa) (vhs),13865,diamond entertainment,[us],d5353,d5353,e3e8c63236969fa06a37a27f7abcc0b5
50525,1848843,noveltoon,2,1943,n1435,1943-1967,622a6fb4b23f472b92e7b9ea692e3f58,415925,1848843,13866,1,(2017) (usa) (dvd),13866,thunderbean animation,[us],t5361,t5361,64d04d8cd5ecbfb8d7f27e4b1c7c2303
50526,1663240,memory lane,2,1947,m5645,1947-1951,b9777d9a6da1177c7ae593be9995f7a3,375355,1663240,13874,1,(1947) (usa) (tv),13874,kfi-tv,[us],k131,k1312,676dd704788cb126358f3d9f1bcd8f70
50527,3036955,voice of america news,2,1942,v2156,1942-????,8eb2df37f67ff50a536ec8895e8a1fc3,709346,3036955,13993,1,(1942) (worldwide) (all media),13993,voice of america (voa),[us],v2156,v2156,b219c9b86aed89cc26dfe0a98bddbb9e
50528,3036955,voice of america news,2,1942,v2156,1942-????,8eb2df37f67ff50a536ec8895e8a1fc3,3547274,3036955,13993,2,nan,13993,voice of america (voa),[us],v2156,v2156,b219c9b86aed89cc26dfe0a98bddbb9e
50529,2637756,the gumby show,2,1956,g512,1956-1968,0f0e6877bcaa3384e99f67d84b43a4c2,596279,2637756,14044,1,(1990s) (usa) (vhs) (original series),14044,live entertainment,[us],l1536,l1536,6eb8cb8f5b748eed1525d2ea3c0d8247
50530,2087428,quick draw mcgraw,2,1959,q2365,1959-1962,06cb7b4a1ec55dd8b81a480035f29c9e,3030718,2087428,14179,2,nan,14179,hanna-barbera productions,[us],h5161,h5161,73305fda5b798bdf81f14c952f4619ea
50545,2645926,the huckleberry hound show,2,1958,h2416,1958-1962,4582d80911e4a354dbf8c485b4d61b8c,3334177,2645926,14179,2,nan,14179,hanna-barbera productions,[us],h5161,h5161,73305fda5b798bdf81f14c952f4619ea
50581,2763520,the ruff & reddy show,2,1957,r1632,1957-????,5a9c63dfc80786de3457244dd73445af,3426637,2763520,14179,2,nan,14179,hanna-barbera productions,[us],h5161,h5161,73305fda5b798bdf81f14c952f4619ea
50695,1729861,movies at midnight,2,1954,m1235,1954-????,23ed93996b0e21fa64d97c5a941c92d5,388603,1729861,14201,1,(1954) (usa) (tv) (regional tv),14201,wtmj-tv channel 4,[us],w3523,w3523,7759953ab0961dd9fac5d8fa16dd99aa
50696,2824077,the witching hour,2,1958,w3252,1958-1962,2b0a7a11a2768a78c8feb76942cf5a1e,665682,2824077,14201,1,(1958) (usa) (tv) (regional tv),14201,wtmj-tv channel 4,[us],w3523,w3523,7759953ab0961dd9fac5d8fa16dd99aa
50697,1729861,movies at midnight,2,1954,m1235,1954-????,23ed93996b0e21fa64d97c5a941c92d5,2873776,1729861,14201,2,nan,14201,wtmj-tv channel 4,[us],w3523,w3523,7759953ab0961dd9fac5d8fa16dd99aa
50698,2824077,the witching hour,2,1958,w3252,1958-1962,2b0a7a11a2768a78c8feb76942cf5a1e,3465581,2824077,14201,2,nan,14201,wtmj-tv channel 4,[us],w3523,w3523,7759953ab0961dd9fac5d8fa16dd99aa
50699,1732713,mr. lucky,2,1959,m642,1959-1960,75364a17a9b192905cebd4e86b3c774a,389662,1732713,14229,1,nan,14229,international creative exchange (ice),[us],i5365,i5365,aea132a891e1e1fde42e048e57081a83
50700,1989245,peter gunn,2,1958,p3625,1958-1961,961e5aff4c17c05da4d5042044780430,438038,1989245,14229,1,(worldwide),14229,international creative exchange (ice),[us],i5365,i5365,aea132a891e1e1fde42e048e57081a83
50701,1733523,mr. toby's tip-top-merry-go-round,2,1954,m6312,1954-1957,379b20a2474313e0aacedb3b91949470,390214,1733523,14232,1,(1954) (usa) (tv),14232,waam tv,[us],w531,w5312,bfdb4aabce1bc8dbaff92edf2c7086c1
50702,2506346,texaco star theatre starring milton berle,2,1948,t2363,1948-1956,41ee48ccf9b3c5d9adbfbc67fab3abc6,553759,2506346,14260,1,(1948) (worldwide) (all media),14260,heywood kling productions,[us],h3245,h3245,5e6d42d92ed87f582d68b46e3df12377
50703,1756506,my little margie,2,1952,m4345,1952-1955,967e2afaa182ac42fc767064d2e83b1e,394908,1756506,14343,1,(????) (usa) (vhs),14343,liberty home video,[us],l1635,l1635,5285e27b949c17b4eccf4c43a2cd2146
50704,2391147,stories of the century,2,1954,s3621,1954-????,846a2636a4ccd5acdeae78bebe347557,526243,2391147,14343,1,(????) (usa) (vhs),14343,liberty home video,[us],l1635,l1635,5285e27b949c17b4eccf4c43a2cd2146
50705,2056587,private secretary,2,1953,p6132,1953-1957,e746a522ae46a7eb254e4e8797a55cb7,3018519,2056587,14352,2,nan,14352,jack chertok television productions,[us],j2632,j2632,6e376ccc4a92fde1ba9c73de69056b01
50810,2311475,sky king,2,1951,s252,1951-1962,4ecc39520ae5aa9b5e692902373ebc90,3144215,2311475,14352,2,nan,14352,jack chertok television productions,[us],j2632,j2632,6e376ccc4a92fde1ba9c73de69056b01
50830,2386058,"steve donovan, western marshal",2,1955,s3135,1955-????,80c2613dde97a6f64fff6e8843555220,3178953,2386058,14352,2,nan,14352,jack chertok television productions,[us],j2632,j2632,6e376ccc4a92fde1ba9c73de69056b01
50870,2674653,the lawless years,2,1959,l4262,1959-1961,a131224d7f2b8e9fbe4754464ef1cd77,3347150,2674653,14352,2,nan,14352,jack chertok television productions,[us],j2632,j2632,6e376ccc4a92fde1ba9c73de69056b01
50897,1778546,napoleon hill's master key,2,1954,n1454,1954-????,19af5c2048359ec16c3a32934dc2cc71,404008,1778546,14478,1,(2016) (worldwide) (all media) (home entertainment),14478,cine-o-matic,[us],c532,c532,f6e97406d12dda60b287681ef6fb2e8a
50898,1778546,napoleon hill's master key,2,1954,n1454,1954-????,19af5c2048359ec16c3a32934dc2cc71,404009,1778546,14479,1,(1993) (worldwide) (dvd) (educational),14479,nightingale conant,[us],n2352,n2352,3dff47340119729691a8bae5cb7cbe52
50899,397230,candlepin bowling,2,1958,c5341,1958-1996,7cfd41c422f5d6bf6b7498a44fa0e435,2206897,397230,14619,2,nan,14619,wcvb boston,[us],w2123,w2123,1cf944f66f3c1bca3728557a83a6b750
50900,1848843,noveltoon,2,1943,n1435,1943-1967,622a6fb4b23f472b92e7b9ea692e3f58,415926,1848843,14764,1,(1956) (usa) (all media) ('43-'50 package),14764,u.m.&m. tv corp.,[us],u5312,u5312,d88e2bbf3968497dcbcf6b5929976a8a
50901,1866360,obras maestras del terror,2,1959,o1625,1959-????,aa6d5f643df241a89eb289a4f1b5d9d9,418292,1866360,14812,1,(1961) (usa) (theatrical) (spanish language only),14812,argentine films,[us],a6253,a6253,846c2d6df5fab976ceedb24740e52aa0
50902,1866360,obras maestras del terror,2,1959,o1625,1959-????,aa6d5f643df241a89eb289a4f1b5d9d9,418294,1866360,14813,1,(????) (usa) (vhs),14813,cinefear,[us],c516,c5162,2fe82c1ae3bf085ec67b9ea789cfe5e8
50903,3867250,le testament du docteur cordelier,3,1959,t2353,nan,bc5b67cb6b2b98e267a76ce04db4c1df,1338798,3867250,14813,1,(????) (usa) (vhs),14813,cinefear,[us],c516,c5162,2fe82c1ae3bf085ec67b9ea789cfe5e8
